id,functional,functional needs repair,non functional,prob_repair_needed,prob_repair_needed_people
53634,0.02,0.0,0.98,0.98,446.88
13922,0.89,0.09,0.02,0.11,0.0
67888,0.75,0.06,0.19,0.25,0.0
24970,0.93,0.0,0.07,0.07,0.0
47673,0.83,0.06,0.11,0.16999999999999998,0.0
12015,0.03,0.38,0.59,0.97,0.0
20259,0.55,0.17,0.28,0.45000000000000007,243.00000000000003
24333,0.92,0.03,0.05,0.08,25.6
48864,0.26,0.01,0.73,0.74,185.0
3186,0.74,0.26,0.0,0.26,50.7
40617,0.0,0.0,1.0,1.0,250.0
39727,0.0,0.0,1.0,1.0,0.0
26524,0.75,0.0,0.25,0.25,62.5
49963,0.45,0.09,0.46,0.55,82.5
33392,0.02,0.0,0.98,0.98,0.98
65604,0.47,0.1,0.43,0.53,37.1
25439,0.38,0.43,0.19,0.62,403.0
32689,0.87,0.0,0.13,0.13,91.0
39346,0.49,0.23,0.28,0.51,0.0
44111,0.01,0.0,0.99,0.99,0.0
48509,0.96,0.02,0.02,0.04,0.0
58191,0.0,0.0,1.0,1.0,0.0
38311,0.35,0.05,0.6,0.65,325.0
32588,0.9,0.01,0.09,0.09999999999999999,14.999999999999998
51097,0.01,0.0,0.99,0.99,277.2
21616,0.18,0.12,0.7,0.82,147.6
1546,0.9,0.07,0.03,0.1,80.0
50592,0.69,0.02,0.29,0.31,93.0
15153,0.67,0.0,0.33,0.33,115.5
60451,0.98,0.0,0.02,0.02,4.3
39092,0.64,0.03,0.33,0.36,0.0
44066,0.07,0.03,0.9,0.93,0.0
44259,1.0,0.0,0.0,0.0,0.0
1984,0.19,0.04,0.77,0.81,202.5
61682,0.0,0.0,1.0,1.0,0.0
59320,0.78,0.06,0.16,0.22,77.0
62678,0.01,0.0,0.99,0.99,0.0
2798,0.69,0.12,0.19,0.31,89.59
54555,0.3,0.06,0.64,0.7,0.0
46806,0.01,0.02,0.97,0.99,0.0
67541,0.2,0.01,0.79,0.8,0.0
65284,0.74,0.02,0.24,0.26,0.0
31265,0.0,0.0,1.0,1.0,0.0
34288,0.86,0.05,0.09,0.14,7.000000000000001
38812,0.86,0.0,0.14,0.14,2.8000000000000003
14868,0.11,0.0,0.89,0.89,0.89
64873,1.0,0.0,0.0,0.0,0.0
22140,0.1,0.0,0.9,0.9,210.6
11260,1.0,0.0,0.0,0.0,0.0
62930,0.0,0.0,1.0,1.0,0.0
36875,0.44,0.0,0.56,0.56,325.92
66406,0.0,0.0,1.0,1.0,1.0
12160,0.01,0.0,0.99,0.99,99.0
60923,0.41,0.01,0.58,0.59,177.0
41028,0.0,0.0,1.0,1.0,250.0
72710,0.07,0.0,0.93,0.93,0.93
51571,0.89,0.01,0.1,0.11,0.0
32839,0.32,0.68,0.0,0.68,0.0
10978,0.8,0.09,0.11,0.2,30.0
30879,0.34,0.36,0.3,0.6599999999999999,0.0
67002,0.15,0.83,0.02,0.85,442.0
60951,0.91,0.0,0.09,0.09,1.3499999999999999
1889,0.6,0.29,0.11,0.39999999999999997,0.0
51701,0.7,0.04,0.26,0.3,306.0
59284,0.97,0.0,0.03,0.03,12.0
26460,0.77,0.01,0.22,0.23,207.0
23917,0.99,0.01,0.0,0.01,4.0
19445,0.01,0.0,0.99,0.99,0.0
20634,0.85,0.04,0.11,0.15,34.5
48271,0.97,0.03,0.0,0.03,0.0
39770,0.05,0.0,0.95,0.95,337.25
12535,0.7,0.06,0.24,0.3,30.0
9948,0.92,0.08,0.0,0.08,0.0
50686,0.89,0.0,0.11,0.11,2.2
35931,1.0,0.0,0.0,0.0,0.0
14955,1.0,0.0,0.0,0.0,0.0
48997,0.0,0.04,0.96,1.0,50.0
71077,1.0,0.0,0.0,0.0,0.0
26013,0.0,0.0,1.0,1.0,0.0
12541,0.38,0.01,0.61,0.62,0.0
10225,0.7,0.01,0.29,0.3,69.0
48523,1.0,0.0,0.0,0.0,0.0
44597,0.69,0.0,0.31,0.31,40.3
18030,0.02,0.0,0.98,0.98,350.84
67297,0.86,0.11,0.03,0.14,0.0
18418,0.61,0.04,0.35,0.38999999999999996,0.0
8365,0.02,0.02,0.96,0.98,0.98
31248,0.04,0.01,0.95,0.96,0.0
49370,0.0,0.0,1.0,1.0,35.0
55014,0.47,0.06,0.47,0.53,392.20000000000005
10408,0.05,0.0,0.95,0.95,1092.5
22728,0.77,0.14,0.09,0.23,0.0
57343,0.9,0.1,0.0,0.1,0.0
42461,0.88,0.02,0.1,0.12000000000000001,105.12
73501,0.9,0.03,0.07,0.1,0.0
32679,0.9,0.09,0.01,0.09999999999999999,0.0
52750,0.04,0.04,0.92,0.9600000000000001,115.2
51655,0.8,0.02,0.18,0.19999999999999998,20.0
43087,0.01,0.0,0.99,0.99,0.99
66847,0.75,0.03,0.22,0.25,0.0
32537,0.55,0.12,0.33,0.45,123.75
54168,0.0,0.02,0.98,1.0,0.0
45987,0.77,0.05,0.18,0.22999999999999998,0.0
17470,0.38,0.0,0.62,0.62,124.0
46205,0.89,0.0,0.11,0.11,13.2
37807,0.78,0.04,0.18,0.22,33.0
9963,0.03,0.0,0.97,0.97,0.0
72385,0.93,0.02,0.05,0.07,3.1500000000000004
36930,0.67,0.17,0.16,0.33,14.850000000000001
29101,0.5,0.49,0.01,0.5,0.0
26414,0.02,0.96,0.02,0.98,0.0
48369,0.0,0.0,1.0,1.0,1.0
13017,0.94,0.0,0.06,0.06,0.06
49421,0.38,0.09,0.53,0.62,0.62
21523,1.0,0.0,0.0,0.0,0.0
67645,0.82,0.01,0.17,0.18000000000000002,27.000000000000004
50154,0.2,0.08,0.72,0.7999999999999999,115.99999999999999
62378,0.0,0.0,1.0,1.0,0.0
47337,0.18,0.02,0.8,0.8200000000000001,0.8200000000000001
44517,0.06,0.0,0.94,0.94,84.6
52483,0.39,0.06,0.55,0.6100000000000001,0.0
60224,0.02,0.0,0.98,0.98,0.0
23021,0.36,0.03,0.61,0.64,0.64
69858,0.38,0.0,0.62,0.62,0.0
29599,0.67,0.0,0.33,0.33,0.0
64096,0.55,0.22,0.23,0.45,0.0
18671,0.12,0.46,0.42,0.88,0.88
3281,0.62,0.04,0.34,0.38,1140.0
72728,0.01,0.16,0.83,0.99,396.0
15987,0.4,0.0,0.6,0.6,0.0
73993,0.79,0.04,0.17,0.21000000000000002,0.0
17644,0.76,0.21,0.03,0.24,96.0
37494,0.67,0.33,0.0,0.33,53.79
47009,0.14,0.2,0.66,0.8600000000000001,0.0
71115,0.76,0.0,0.24,0.24,36.0
12145,0.44,0.12,0.44,0.56,168.00000000000003
28083,0.58,0.21,0.21,0.42,63.0
37806,0.27,0.73,0.0,0.73,0.0
51762,0.03,0.02,0.95,0.97,0.0
1639,1.0,0.0,0.0,0.0,0.0
17981,0.98,0.0,0.02,0.02,3.4
18042,0.53,0.06,0.41,0.47,23.5
25894,0.68,0.04,0.28,0.32,96.0
18132,0.9,0.0,0.1,0.1,5.0
9731,0.14,0.0,0.86,0.86,0.86
10333,0.66,0.19,0.15,0.33999999999999997,0.0
396,0.79,0.12,0.09,0.21,0.0
25433,0.64,0.02,0.34,0.36000000000000004,54.00000000000001
11399,0.09,0.77,0.14,0.91,0.0
31007,0.0,0.0,1.0,1.0,800.0
18822,0.42,0.58,0.0,0.58,134.56
27827,0.36,0.44,0.2,0.64,32.0
47700,0.77,0.04,0.19,0.23,124.2
14193,0.04,0.02,0.94,0.96,0.0
46699,0.61,0.1,0.29,0.39,585.0
49699,0.0,0.01,0.99,1.0,1.0
72914,1.0,0.0,0.0,0.0,0.0
24535,0.27,0.29,0.44,0.73,0.0
49846,0.6,0.03,0.37,0.4,80.0
27110,0.93,0.0,0.07,0.07,0.0
29828,0.92,0.08,0.0,0.08,2.0
73173,0.89,0.0,0.11,0.11,0.0
59807,0.65,0.22,0.13,0.35,420.0
30737,0.28,0.0,0.72,0.72,410.4
50319,0.43,0.01,0.56,0.5700000000000001,0.0
27267,0.66,0.31,0.03,0.33999999999999997,10.2
54308,0.92,0.03,0.05,0.08,13.040000000000001
41628,0.0,0.01,0.99,1.0,240.0
56360,0.25,0.04,0.71,0.75,187.5
16622,0.99,0.0,0.01,0.01,0.0
43432,0.91,0.09,0.0,0.09,0.0
44404,0.0,0.0,1.0,1.0,0.0
50354,0.99,0.0,0.01,0.01,6.0
68698,0.06,0.01,0.93,0.9400000000000001,404.20000000000005
3977,0.95,0.02,0.03,0.05,0.0
40031,0.53,0.1,0.37,0.47,42.3
23191,1.0,0.0,0.0,0.0,0.0
59440,0.67,0.0,0.33,0.33,16.5
53544,0.08,0.03,0.89,0.92,110.4
57825,0.77,0.06,0.17,0.23,57.5
35534,1.0,0.0,0.0,0.0,0.0
30093,0.83,0.09,0.08,0.16999999999999998,0.0
59732,0.86,0.02,0.12,0.13999999999999999,55.99999999999999
50472,0.87,0.02,0.11,0.13,0.0
63806,0.91,0.03,0.06,0.09,0.0
11743,0.99,0.0,0.01,0.01,0.5
27778,0.2,0.05,0.75,0.8,0.8
4460,0.17,0.0,0.83,0.83,79.67999999999999
45776,0.16,0.01,0.83,0.84,252.0
46743,0.38,0.03,0.59,0.62,372.0
68878,0.66,0.33,0.01,0.34,136.0
20967,0.11,0.01,0.88,0.89,311.5
59833,0.08,0.32,0.6,0.9199999999999999,0.9199999999999999
53635,0.95,0.02,0.03,0.05,18.25
45831,0.69,0.03,0.28,0.31000000000000005,139.50000000000003
59065,0.99,0.0,0.01,0.01,2.59
8700,0.83,0.0,0.17,0.17,0.0
6965,0.97,0.0,0.03,0.03,0.0
56369,0.01,0.0,0.99,0.99,792.0
74106,0.34,0.66,0.0,0.66,0.0
23763,0.01,0.0,0.99,0.99,211.85999999999999
38235,0.0,0.0,1.0,1.0,350.0
51342,0.03,0.3,0.67,0.97,116.39999999999999
29236,0.21,0.01,0.78,0.79,0.79
8314,0.0,0.0,1.0,1.0,0.0
38335,0.0,0.0,1.0,1.0,300.0
42494,0.13,0.66,0.21,0.87,0.0
25358,0.78,0.01,0.21,0.22,103.4
52693,0.79,0.16,0.05,0.21000000000000002,0.0
66427,0.93,0.01,0.06,0.06999999999999999,0.06999999999999999
20769,0.91,0.01,0.08,0.09,0.09
24754,0.1,0.0,0.9,0.9,180.0
3797,0.0,0.0,1.0,1.0,145.0
53859,0.6,0.02,0.38,0.4,0.4
27206,1.0,0.0,0.0,0.0,0.0
58407,0.48,0.09,0.43,0.52,338.0
13374,0.91,0.08,0.01,0.09,0.09
11028,0.96,0.04,0.0,0.04,3.84
38930,0.05,0.01,0.94,0.95,0.0
26982,0.02,0.0,0.98,0.98,150.92
14778,0.57,0.02,0.41,0.43,38.7
51587,1.0,0.0,0.0,0.0,0.0
17015,0.12,0.0,0.88,0.88,183.92
25028,0.59,0.1,0.31,0.41000000000000003,82.0
35293,0.68,0.0,0.32,0.32,12.8
8068,0.6,0.02,0.38,0.4,200.0
73052,1.0,0.0,0.0,0.0,0.0
51753,0.81,0.02,0.17,0.19,314.45
15035,0.13,0.0,0.87,0.87,522.0
60817,0.44,0.07,0.49,0.56,140.0
55374,0.49,0.13,0.38,0.51,0.51
10096,0.31,0.03,0.66,0.6900000000000001,0.0
12074,0.97,0.01,0.02,0.03,0.75
50198,0.72,0.02,0.26,0.28,0.0
33773,0.51,0.48,0.01,0.49,0.0
6287,0.01,0.0,0.99,0.99,316.8
16222,0.07,0.75,0.18,0.9299999999999999,0.0
13418,0.99,0.0,0.01,0.01,0.01
243,0.82,0.01,0.17,0.18000000000000002,9.000000000000002
5673,0.03,0.93,0.04,0.9700000000000001,0.0
38441,0.86,0.0,0.14,0.14,0.0
57081,1.0,0.0,0.0,0.0,0.0
14525,0.79,0.09,0.12,0.21,315.0
13389,0.36,0.06,0.58,0.6399999999999999,1279.9999999999998
65683,0.32,0.01,0.67,0.68,0.0
21136,0.43,0.06,0.51,0.5700000000000001,125.40000000000002
34199,0.29,0.39,0.32,0.71,14.2
25206,0.98,0.0,0.02,0.02,5.16
55334,1.0,0.0,0.0,0.0,0.0
30168,0.07,0.05,0.88,0.93,0.93
19998,0.93,0.0,0.07,0.07,0.0
27760,0.67,0.33,0.0,0.33,0.0
70205,0.1,0.25,0.65,0.9,0.0
32421,0.88,0.08,0.04,0.12,15.6
40287,0.9,0.07,0.03,0.1,0.0
4537,0.97,0.02,0.01,0.03,38.879999999999995
46300,0.0,0.0,1.0,1.0,1.0
49063,0.99,0.0,0.01,0.01,0.0
73414,0.31,0.05,0.64,0.6900000000000001,3119.4900000000002
54220,0.78,0.12,0.1,0.22,0.0
2838,0.43,0.02,0.55,0.5700000000000001,0.0
46979,0.54,0.05,0.41,0.45999999999999996,0.0
34307,0.56,0.0,0.44,0.44,0.0
36899,0.83,0.0,0.17,0.17,0.0
27797,0.82,0.01,0.17,0.18000000000000002,36.00000000000001
48131,0.98,0.0,0.02,0.02,1.96
70738,0.04,0.0,0.96,0.96,45.12
56821,0.12,0.76,0.12,0.88,26.4
35203,0.05,0.0,0.95,0.95,0.0
67513,0.31,0.05,0.64,0.6900000000000001,55.2
48623,0.0,0.01,0.99,1.0,1.0
48526,0.84,0.15,0.01,0.16,0.0
71696,0.9,0.07,0.03,0.1,0.0
507,0.0,0.0,1.0,1.0,0.0
7283,0.47,0.05,0.48,0.53,0.53
3421,0.02,0.01,0.97,0.98,147.0
15585,0.11,0.0,0.89,0.89,445.0
44581,0.05,0.04,0.91,0.9500000000000001,237.50000000000003
72733,0.97,0.03,0.0,0.03,2.6999999999999997
46120,0.02,0.0,0.98,0.98,5107.76
29358,0.96,0.0,0.04,0.04,0.0
5664,0.87,0.1,0.03,0.13,11.05
2285,0.94,0.0,0.06,0.06,0.0
5661,0.03,0.0,0.97,0.97,0.0
47657,0.0,0.02,0.98,1.0,0.0
40777,0.88,0.07,0.05,0.12000000000000001,0.0
23177,1.0,0.0,0.0,0.0,0.0
62023,0.01,0.0,0.99,0.99,0.99
46834,0.01,0.0,0.99,0.99,0.0
54573,0.0,0.0,1.0,1.0,1.0
2311,0.96,0.03,0.01,0.04,1.8
36977,0.0,0.0,1.0,1.0,1.0
62283,0.96,0.01,0.03,0.04,64.0
62935,0.05,0.94,0.01,0.95,0.0
28008,0.74,0.01,0.25,0.26,468.0
60373,0.81,0.04,0.15,0.19,0.0
34523,0.96,0.0,0.04,0.04,0.0
46550,0.06,0.02,0.92,0.9400000000000001,0.0
12068,0.0,0.0,1.0,1.0,0.0
4365,0.02,0.01,0.97,0.98,245.0
49342,0.94,0.04,0.02,0.06,5.16
6418,0.53,0.21,0.26,0.47,0.0
33741,1.0,0.0,0.0,0.0,0.0
53296,0.1,0.13,0.77,0.9,0.0
74206,0.99,0.0,0.01,0.01,1.5
17681,0.76,0.24,0.0,0.24,11.52
58387,0.54,0.2,0.26,0.46,0.0
33887,0.02,0.01,0.97,0.98,401.8
35848,0.62,0.33,0.05,0.38,0.0
13667,0.01,0.0,0.99,0.99,49.5
38183,0.0,0.0,1.0,1.0,1.0
61501,0.99,0.0,0.01,0.01,0.45
16185,0.99,0.0,0.01,0.01,0.0
69225,0.56,0.0,0.44,0.44,15.4
7730,0.5,0.0,0.5,0.5,225.0
64895,0.6,0.2,0.2,0.4,94.0
496,1.0,0.0,0.0,0.0,0.0
42433,0.71,0.04,0.25,0.29,149.06
32757,0.85,0.15,0.0,0.15,4.5
16856,0.26,0.54,0.2,0.74,14.8
3503,0.96,0.02,0.02,0.04,4.8
73404,0.08,0.01,0.91,0.92,184.0
25092,0.0,0.0,1.0,1.0,0.0
56114,0.14,0.0,0.86,0.86,0.0
67755,0.78,0.09,0.13,0.22,0.22
59292,0.94,0.0,0.06,0.06,0.0
27131,0.75,0.08,0.17,0.25,0.25
36880,0.98,0.01,0.01,0.02,27.2
29934,0.4,0.1,0.5,0.6,0.0
61140,0.95,0.01,0.04,0.05,0.05
6375,0.76,0.23,0.01,0.24000000000000002,30.000000000000004
57413,0.01,0.0,0.99,0.99,275.21999999999997
52719,0.95,0.01,0.04,0.05,0.0
45534,0.98,0.0,0.02,0.02,1.0
57626,0.52,0.05,0.43,0.48,1440.0
1523,0.03,0.01,0.96,0.97,0.0
62801,0.01,0.0,0.99,0.99,247.5
11025,0.76,0.12,0.12,0.24,63.599999999999994
66579,0.95,0.01,0.04,0.05,0.0
42099,0.68,0.09,0.23,0.32,0.32
68278,0.95,0.05,0.0,0.05,30.0
20349,0.99,0.0,0.01,0.01,0.3
18762,0.33,0.01,0.66,0.67,335.0
67374,0.66,0.33,0.01,0.34,20.400000000000002
27139,1.0,0.0,0.0,0.0,0.0
21420,0.75,0.0,0.25,0.25,0.0
52382,0.69,0.04,0.27,0.31,0.31
55389,1.0,0.0,0.0,0.0,0.0
41881,0.09,0.77,0.14,0.91,0.0
20879,0.75,0.04,0.21,0.25,0.0
39134,0.83,0.17,0.0,0.17,0.0
35813,0.34,0.49,0.17,0.66,0.0
32770,0.94,0.01,0.05,0.060000000000000005,0.060000000000000005
9903,1.0,0.0,0.0,0.0,0.0
37475,0.5,0.05,0.45,0.5,150.0
3618,0.94,0.01,0.05,0.060000000000000005,0.060000000000000005
31199,0.83,0.16,0.01,0.17,10.200000000000001
1018,0.62,0.0,0.38,0.38,0.0
57876,0.9,0.02,0.08,0.1,14.0
44128,0.83,0.14,0.03,0.17,125.80000000000001
22587,0.88,0.02,0.1,0.12000000000000001,24.000000000000004
1143,0.99,0.0,0.01,0.01,5.0
48065,0.0,0.0,1.0,1.0,241.0
13308,0.73,0.09,0.18,0.27,0.0
35288,0.0,0.0,1.0,1.0,0.0
60567,0.36,0.04,0.6,0.64,0.0
46380,0.86,0.01,0.13,0.14,18.200000000000003
36502,0.66,0.32,0.02,0.34,17.0
73978,0.47,0.39,0.14,0.53,0.0
19960,0.05,0.03,0.92,0.9500000000000001,0.9500000000000001
22394,1.0,0.0,0.0,0.0,0.0
49214,1.0,0.0,0.0,0.0,0.0
23581,0.65,0.03,0.32,0.35,0.0
58744,0.85,0.03,0.12,0.15,0.0
18540,0.16,0.06,0.78,0.8400000000000001,210.00000000000003
37429,0.88,0.0,0.12,0.12,0.0
11726,0.91,0.01,0.08,0.09,2.6999999999999997
24187,0.48,0.52,0.0,0.52,0.0
25907,0.28,0.02,0.7,0.72,180.0
68307,0.0,0.0,1.0,1.0,1.0
36577,0.0,0.0,1.0,1.0,0.0
5752,0.05,0.04,0.91,0.9500000000000001,0.0
17460,0.9,0.04,0.06,0.1,0.0
24211,0.0,0.0,1.0,1.0,350.0
64039,0.35,0.2,0.45,0.65,520.0
35159,0.88,0.02,0.1,0.12000000000000001,18.0
36922,0.83,0.11,0.06,0.16999999999999998,0.0
1228,0.05,0.0,0.95,0.95,0.0
14928,0.65,0.03,0.32,0.35,70.0
31814,0.63,0.0,0.37,0.37,0.0
38492,1.0,0.0,0.0,0.0,0.0
8754,0.0,0.0,1.0,1.0,500.0
68130,0.0,0.0,1.0,1.0,0.0
19092,0.5,0.0,0.5,0.5,100.0
36898,0.84,0.03,0.13,0.16,6.4
48574,1.0,0.0,0.0,0.0,0.0
54791,0.41,0.58,0.01,0.59,162.25
57644,0.96,0.04,0.0,0.04,0.0
43217,0.94,0.0,0.06,0.06,0.0
14922,1.0,0.0,0.0,0.0,0.0
64775,0.76,0.01,0.23,0.24000000000000002,33.6
59160,0.0,0.0,1.0,1.0,0.0
38141,0.33,0.0,0.67,0.67,154.10000000000002
51518,0.0,0.0,1.0,1.0,0.0
43481,0.45,0.18,0.37,0.55,0.0
36632,0.0,0.0,1.0,1.0,52.0
4347,0.11,0.02,0.87,0.89,133.5
57963,0.53,0.06,0.41,0.47,0.0
73460,0.14,0.0,0.86,0.86,602.0
26874,0.82,0.0,0.18,0.18,6.3
45280,1.0,0.0,0.0,0.0,0.0
50748,0.9,0.0,0.1,0.1,5.0
33993,0.34,0.14,0.52,0.66,330.0
11535,0.88,0.03,0.09,0.12,72.0
13028,0.0,0.01,0.99,1.0,1.0
39580,0.94,0.04,0.02,0.06,0.0
66084,0.03,0.07,0.9,0.97,242.5
72376,0.01,0.0,0.99,0.99,0.0
63494,0.99,0.0,0.01,0.01,3.0
5560,0.02,0.03,0.95,0.98,392.0
53309,0.0,0.0,1.0,1.0,0.0
17248,0.7,0.07,0.23,0.30000000000000004,450.00000000000006
38848,0.82,0.14,0.04,0.18000000000000002,0.0
29171,0.48,0.02,0.5,0.52,0.0
12765,0.93,0.0,0.07,0.07,3.0100000000000002
72042,0.02,0.0,0.98,0.98,490.0
45045,0.26,0.58,0.16,0.74,0.0
30553,0.65,0.06,0.29,0.35,140.0
15746,0.18,0.06,0.76,0.8200000000000001,0.8200000000000001
71754,0.34,0.66,0.0,0.66,19.8
26176,0.49,0.43,0.08,0.51,117.3
40403,0.0,0.0,1.0,1.0,0.0
64029,0.1,0.01,0.89,0.9,221.4
56238,0.13,0.87,0.0,0.87,0.0
52432,0.8,0.19,0.01,0.2,0.0
38677,0.92,0.0,0.08,0.08,0.0
2448,0.73,0.16,0.11,0.27,67.5
73548,0.97,0.0,0.03,0.03,0.0
51078,0.0,0.0,1.0,1.0,0.0
27549,0.96,0.01,0.03,0.04,8.0
886,0.7,0.01,0.29,0.3,245.1
62399,0.04,0.04,0.92,0.9600000000000001,384.00000000000006
70385,0.65,0.04,0.31,0.35,124.6
60247,0.31,0.04,0.65,0.6900000000000001,0.0
48622,0.86,0.01,0.13,0.14,0.0
43977,0.38,0.04,0.58,0.62,496.0
2609,0.03,0.04,0.93,0.9700000000000001,1455.0000000000002
66087,0.03,0.0,0.97,0.97,0.0
63428,0.46,0.06,0.48,0.54,0.54
57506,1.0,0.0,0.0,0.0,0.0
31307,0.58,0.07,0.35,0.42,63.0
51965,0.91,0.08,0.01,0.09,0.0
9288,0.85,0.0,0.15,0.15,45.0
68778,0.8,0.03,0.17,0.2,0.0
22485,1.0,0.0,0.0,0.0,0.0
57533,0.06,0.0,0.94,0.94,0.94
6589,0.02,0.01,0.97,0.98,0.0
4402,0.99,0.0,0.01,0.01,0.0
33976,0.0,0.01,0.99,1.0,0.0
24206,0.93,0.03,0.04,0.07,0.07
16883,1.0,0.0,0.0,0.0,0.0
68280,0.45,0.55,0.0,0.55,0.0
60751,0.0,0.0,1.0,1.0,206.0
57895,0.01,0.0,0.99,0.99,0.0
73433,0.1,0.01,0.89,0.9,450.0
59045,1.0,0.0,0.0,0.0,0.0
62351,1.0,0.0,0.0,0.0,0.0
32272,1.0,0.0,0.0,0.0,0.0
34754,0.59,0.19,0.22,0.41000000000000003,0.0
8809,0.71,0.21,0.08,0.29,0.0
35885,0.8,0.01,0.19,0.2,0.2
39827,0.48,0.45,0.07,0.52,78.0
63158,1.0,0.0,0.0,0.0,0.0
28801,0.03,0.02,0.95,0.97,824.5
52813,0.93,0.06,0.01,0.06999999999999999,0.0
21457,0.58,0.12,0.3,0.42,210.0
17610,0.42,0.03,0.55,0.5800000000000001,0.0
4984,0.9,0.03,0.07,0.1,0.0
37979,0.0,0.01,0.99,1.0,1.0
62974,0.91,0.08,0.01,0.09,0.0
47204,0.22,0.04,0.74,0.78,234.0
57616,0.69,0.01,0.3,0.31,124.0
35329,0.96,0.0,0.04,0.04,0.04
10767,0.89,0.08,0.03,0.11,22.0
39234,0.99,0.0,0.01,0.01,3.5
28022,0.01,0.0,0.99,0.99,246.51
19427,0.32,0.0,0.68,0.68,0.68
57156,0.43,0.01,0.56,0.5700000000000001,273.6
25669,0.99,0.0,0.01,0.01,5.6000000000000005
71153,0.04,0.0,0.96,0.96,288.0
43875,0.48,0.49,0.03,0.52,0.0
3448,0.32,0.19,0.49,0.6799999999999999,0.0
9629,0.69,0.09,0.22,0.31,0.0
17846,0.95,0.0,0.05,0.05,1.5
22620,0.58,0.0,0.42,0.42,4.2
2246,0.54,0.04,0.42,0.45999999999999996,0.0
28894,0.01,0.0,0.99,0.99,990.0
46489,0.0,0.0,1.0,1.0,0.0
39041,0.56,0.11,0.33,0.44,0.0
65364,0.49,0.01,0.5,0.51,0.0
7226,0.59,0.02,0.39,0.41000000000000003,0.0
2650,0.6,0.05,0.35,0.39999999999999997,0.39999999999999997
7706,0.88,0.05,0.07,0.12000000000000001,14.4
23147,0.93,0.01,0.06,0.06999999999999999,334.73999999999995
4797,0.49,0.08,0.43,0.51,612.0
23043,0.04,0.0,0.96,0.96,0.0
13339,0.02,0.11,0.87,0.98,68.6
4229,1.0,0.0,0.0,0.0,0.0
15853,1.0,0.0,0.0,0.0,0.0
4180,0.43,0.1,0.47,0.57,0.0
15068,0.48,0.01,0.51,0.52,0.52
35611,0.47,0.05,0.48,0.53,265.0
32401,0.78,0.0,0.22,0.22,33.0
4110,1.0,0.0,0.0,0.0,0.0
62206,0.88,0.0,0.12,0.12,6.0
23600,0.46,0.33,0.21,0.54,0.0
35239,0.79,0.02,0.19,0.21,0.21
18252,0.81,0.14,0.05,0.19,7.6
18152,0.02,0.0,0.98,0.98,0.0
21850,0.39,0.23,0.38,0.61,213.5
47509,0.18,0.01,0.81,0.8200000000000001,328.0
13585,0.32,0.46,0.22,0.68,367.20000000000005
16501,1.0,0.0,0.0,0.0,0.0
9576,0.81,0.04,0.15,0.19,19.0
39351,0.47,0.37,0.16,0.53,13.25
40022,0.33,0.21,0.46,0.67,0.0
11435,1.0,0.0,0.0,0.0,0.0
26631,0.21,0.0,0.79,0.79,0.0
21565,0.3,0.21,0.49,0.7,0.0
40163,0.72,0.27,0.01,0.28,26.6
13859,0.01,0.0,0.99,0.99,371.25
50767,0.05,0.0,0.95,0.95,0.95
1932,0.94,0.0,0.06,0.06,1.7999999999999998
15282,0.0,0.0,1.0,1.0,86.0
73231,0.91,0.03,0.06,0.09,67.86
36347,0.46,0.27,0.27,0.54,0.0
22076,0.99,0.0,0.01,0.01,0.01
32903,0.02,0.04,0.94,0.98,0.98
31789,0.02,0.01,0.97,0.98,343.0
67095,0.04,0.0,0.96,0.96,48.0
41894,0.8,0.19,0.01,0.2,54.0
9150,0.0,0.0,1.0,1.0,0.0
24822,0.68,0.01,0.31,0.32,6.4
40477,0.79,0.03,0.18,0.21,10.5
43193,0.98,0.0,0.02,0.02,7.0
33377,0.14,0.83,0.03,0.86,68.8
5889,0.89,0.09,0.02,0.11,25.3
68402,0.67,0.06,0.27,0.33,0.33
11690,0.18,0.07,0.75,0.8200000000000001,41.0
9583,0.0,0.0,1.0,1.0,125.0
14643,0.7,0.01,0.29,0.3,15.0
33152,0.59,0.22,0.19,0.41000000000000003,0.0
45285,0.99,0.0,0.01,0.01,5.1000000000000005
11776,0.03,0.0,0.97,0.97,0.0
21082,0.84,0.0,0.16,0.16,48.0
11224,0.75,0.0,0.25,0.25,32.5
708,0.1,0.84,0.06,0.8999999999999999,161.99999999999997
24269,0.1,0.89,0.01,0.9,0.0
66094,0.47,0.44,0.09,0.53,0.0
29402,0.05,0.02,0.93,0.9500000000000001,332.5
2132,0.69,0.06,0.25,0.31,124.0
31876,0.92,0.0,0.08,0.08,0.0
24888,0.98,0.0,0.02,0.02,0.0
17297,0.9,0.06,0.04,0.1,40.0
63391,0.28,0.07,0.65,0.72,79.92
65405,0.0,0.0,1.0,1.0,250.0
27306,0.76,0.05,0.19,0.24,0.0
53792,0.98,0.0,0.02,0.02,0.4
33760,0.36,0.0,0.64,0.64,0.64
36858,0.01,0.0,0.99,0.99,0.99
21982,0.02,0.17,0.81,0.9800000000000001,490.00000000000006
47898,0.72,0.0,0.28,0.28,9.8
45931,0.28,0.0,0.72,0.72,108.0
24282,0.85,0.1,0.05,0.15000000000000002,147.75000000000003
57867,0.0,0.0,1.0,1.0,1.0
2268,0.89,0.02,0.09,0.11,0.0
42870,1.0,0.0,0.0,0.0,0.0
51026,0.0,0.0,1.0,1.0,65.0
69496,1.0,0.0,0.0,0.0,0.0
